item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissance,date_mort,lieu_mort,pere,mere
http://www.wikidata.org/entity/Q102390583,Decimus Junius Silanus,Decimus,Junius,Silanus,Junii,masculin,,http://www.wikidata.org/entity/Q1747689,,t2234357643,http://www.wikidata.org/entity/Q1528929,t2234357637
http://www.wikidata.org/entity/Q102417058,Cnaeus Calpurnius Piso,Cnaeus,Calpurnius,Piso,Calpurnii,masculin,-0300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0200-01-01T00:00:00Z,t1654364831,http://www.wikidata.org/entity/Q102350968,t1654364817
http://www.wikidata.org/entity/Q103821041,Quintus Antonius,Quintus,Antonius,,Antonii,masculin,-0300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0200-01-01T00:00:00Z,t1654722125,t1654722130,t1654722144
http://www.wikidata.org/entity/Q103821055,Aulus Antonius,Aulus,Antonius,,Antonii,masculin,t1654722134,http://www.wikidata.org/entity/Q1747689,-0200-01-01T00:00:00Z,t1654722120,t1654722131,t1654722164
http://www.wikidata.org/entity/Q104698660,Gnaeus Cornelius Rufinus,Cnaeus,Cornelius,Rufinus,Cornelii,masculin,,,,,http://www.wikidata.org/entity/Q1091296,
http://www.wikidata.org/entity/Q105533524,Gaius Maianius,Caius,Maianius,,Maiania gens,masculin,,,,,,
http://www.wikidata.org/entity/Q106042353,Calavia,,Calavia,,Calavii,féminin,,,,,http://www.wikidata.org/entity/Q7123156,http://www.wikidata.org/entity/Q106042440
http://www.wikidata.org/entity/Q106042440,Claudia,,,,,féminin,,,,,http://www.wikidata.org/entity/Q435404,
http://www.wikidata.org/entity/Q106454474,Marcus Livius Salinator,,,,,masculin,,,,,http://www.wikidata.org/entity/Q47453273,
http://www.wikidata.org/entity/Q11907514,Badius,t46581619,Badius,,Badii,masculin,-0300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3136685,t46581607,t46581671,t46581454,t46581638
http://www.wikidata.org/entity/Q11913301,Caius Atinius Labeo,Caius,Antistius,Labeo,Antistii,masculin,,http://www.wikidata.org/entity/Q1747689,t1969495035,t1969495019,t1969495071,t1969495167
http://www.wikidata.org/entity/Q11914360,Cluvia Faucula,t1158936179,Cluvia,,Cluvii,féminin,,,,,,
http://www.wikidata.org/entity/Q11915641,Cornelius Lentulus,t46581492,Cornelius,Lentulus,Cornelii,masculin,,,,,,
http://www.wikidata.org/entity/Q11917619,Domitius Calvinus,t1430353779,Domitius,Calvinus,Domitii,masculin,,http://www.wikidata.org/entity/Q1747689,t1430353836,t1430353737,http://www.wikidata.org/entity/Q716420,t1430353854
http://www.wikidata.org/entity/Q11917885,Decimus Drusus,Decimus,t2250821229,Drusus,t2250821228,masculin,,,,,,
http://www.wikidata.org/entity/Q11917887,Decimus Iunius Brutus,Decimus,Junius,Brutus,Junii,masculin,,,,,,
http://www.wikidata.org/entity/Q11917891,Decimus Junius Silanus Manlianus,Decimus,Junius,Silanus,Junii,masculin,,http://www.wikidata.org/entity/Q220,-0139-01-01T00:00:00Z,t2234371746,http://www.wikidata.org/entity/Q509399,t2234371745
http://www.wikidata.org/entity/Q11917891,Decimus Junius Silanus Manlianus,Decimus,Junius,Silanus,Junii,masculin,,http://www.wikidata.org/entity/Q220,-0139-01-01T00:00:00Z,t2234371746,http://www.wikidata.org/entity/Q1215347,t2234371745
http://www.wikidata.org/entity/Q11921458,Fabius Buteo,t46581674,Fabius,Buteo,Fabii,masculin,,http://www.wikidata.org/entity/Q1747689,t46581672,t46581614,http://www.wikidata.org/entity/Q793600,t46581571
http://www.wikidata.org/entity/Q11923497,Gaius Acilius Glabrio,Caius,Acilius,Glabrio,Acilii,masculin,,,,,,
http://www.wikidata.org/entity/Q11923536,Gaius Cluvius Saxula,Caius,Cluvius,Saxula,Cluvii,masculin,,http://www.wikidata.org/entity/Q1747689,t46581637,t46581494,t46581533,t46581664
http://www.wikidata.org/entity/Q11923554,Gaius Fabricius Luscinus,Caius,Fabricius,Luscinus,Fabricii,masculin,,http://www.wikidata.org/entity/Q1747689,t1158936219,t1158936167,t1158936193,t1158936305
http://www.wikidata.org/entity/Q11923589,Gaius Hostilius Cato,Caius,Hostilius,Cato,Hostilii,masculin,-0300-01-01T00:00:00Z,t332985640,t332985591,t332985504,http://www.wikidata.org/entity/Q97489697,t332985651
http://www.wikidata.org/entity/Q11923608,Gaius Lucretius Gallus,Caius,Lucretius,Gallus,Lucretii,masculin,,http://www.wikidata.org/entity/Q1747689,t611255232,t611254955,t611254977,t611254920
http://www.wikidata.org/entity/Q11923619,Gaius Memmius Quririnus,,,,,masculin,,,,,,
http://www.wikidata.org/entity/Q11923652,Gaius Sempronius Longus,Caius,Sempronius,Longus,Sempronii,masculin,-0300-01-01T00:00:00Z,t1430353860,-0200-01-01T00:00:00Z,t1430353703,http://www.wikidata.org/entity/Q1275151,t1430353792
http://www.wikidata.org/entity/Q11923662,Gaius Sulpicius Galba,Caius,Sulpicius,Galba,Sulpicii,masculin,,,-0198-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q659723,
http://www.wikidata.org/entity/Q11923665,Gaius Sulpicius Galba,Caius,Sulpicius,Galba,Sulpicii,masculin,,http://www.wikidata.org/entity/Q220,,,http://www.wikidata.org/entity/Q559871,
http://www.wikidata.org/entity/Q11924400,Gnaeus Fulvius,Cnaeus,Fulvius,,Fulvii,masculin,,http://www.wikidata.org/entity/Q1747689,t1430353719,t1430353864,t1430353762,t1430353869
http://www.wikidata.org/entity/Q11924407,Gnaeus Lutatius Cerco,Cnaeus,Lutatius,Cerco,Lutatii,masculin,,http://www.wikidata.org/entity/Q1747689,t332985742,t332985719,t332985745,t332985546
http://www.wikidata.org/entity/Q11924417,Gaius Sempronius Blaesus,Caius,Sempronius,Blaesus,Sempronii,masculin,-0217-01-01T00:00:00Z,t611255204,-0200-01-01T00:00:00Z,t611255139,http://www.wikidata.org/entity/Q1491511,t611255143
http://www.wikidata.org/entity/Q11929337,Jubellius Taurea,t1700670744,Jubellius,Taurea,Jubellia gens,masculin,,http://www.wikidata.org/entity/Q1747689,t1700670677,t1700670589,t1700670781,t1700670700
http://www.wikidata.org/entity/Q11934044,Lucius Calpurnius Piso,Lucius,Calpurnius,Piso,Calpurnii,masculin,-0300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,t1700670713,t1700670619,http://www.wikidata.org/entity/Q857028,t1700670807
http://www.wikidata.org/entity/Q11934052,Lucius Canuleius Dives,Lucius,Canuleius,Dives,Canuleii,masculin,,http://www.wikidata.org/entity/Q1747689,t1430353784,t1430353844,t1430353835,t1430353878
http://www.wikidata.org/entity/Q11934056,Lucius Caecilius Denter,Lucius,Caecilius,Denter,Caecilii,masculin,,http://www.wikidata.org/entity/Q1747689,t611254907,t611254961,t611254969,t611255032
http://www.wikidata.org/entity/Q11934105,Lucius Hostilius Tubulus,Lucius,Hostilius,Tubulus,Hostilii,masculin,-0200-01-01T00:00:00Z,t332985646,-0140-01-01T00:00:00Z,t332985668,http://www.wikidata.org/entity/Q20002252,t332985502
http://www.wikidata.org/entity/Q11934119,Lucius Cornelius Lentulus,Lucius,Cornelius,Lentulus,Cornelii,masculin,,http://www.wikidata.org/entity/Q1747689,t332985505,t332985660,t332985750,t332985708
http://www.wikidata.org/entity/Q11934135,Lucius Oppius Salinator,Lucius,Oppius,Salinator,Oppii,masculin,,http://www.wikidata.org/entity/Q1747689,t2240770621,t2240770615,t2240770617,t2240770622
http://www.wikidata.org/entity/Q11934147,Lucius Plautius Hypsaeus,Lucius,Plautius,Hypsaeus,Plautii,masculin,,http://www.wikidata.org/entity/Q1747689,t2262584230,t2262584234,t2262584235,t2262584232
http://www.wikidata.org/entity/Q11934149,Lucius Publicius Malleolus,Lucius,Publicius,Malleolus,Publicii,masculin,,http://www.wikidata.org/entity/Q1747689,t885815767,t885815658,t885815827,t885815826
http://www.wikidata.org/entity/Q11934195,Gnaeus Cornelius Scipio,Cnaeus,Cornelius,Scipio,Cornelii,masculin,,http://www.wikidata.org/entity/Q1747689,,t1159173853,t1159173956,t1159173978
http://www.wikidata.org/entity/Q11935079,Marcus Antius Briso,Marcus,Antius,Briso,Antii,masculin,,http://www.wikidata.org/entity/Q1747689,t1700670550,t1700670681,t1700670620,t1700670742
http://www.wikidata.org/entity/Q11935099,Marcus Cincius Alimentus,Marcus,Cincius,Q99895922,Cincii,masculin,-0300-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0200-01-01T00:00:00Z,t611255169,http://www.wikidata.org/entity/Q99896748,t611255201
http://www.wikidata.org/entity/Q11935129,Marcus Aemilius Regillus,Marcus,,,,masculin,,,,,,
http://www.wikidata.org/entity/Q11935146,Marcus Furius Luscus,Marcus,Furius,Luscus,Furii,masculin,-0300-01-01T00:00:00Z,t1430353711,-0200-01-01T00:00:00Z,t1430353627,t1430353632,t1430353876
http://www.wikidata.org/entity/Q11935163,Marcus Junius Pera,Marcus,Junius,Pera,Junii,masculin,,http://www.wikidata.org/entity/Q1747689,t1969495024,t1969495085,t1969494999,t1969495199
http://www.wikidata.org/entity/Q11935183,Marcus Marcius Sermo,Marcus,Marcius,Sermo,Marcii,masculin,,http://www.wikidata.org/entity/Q1747689,t46836013,t46835887,t46835789,t46835827
http://www.wikidata.org/entity/Q11935189,Marcus Ogulnius Gallus,Marcus,Ogulnius,Gallus,Ogulnii,masculin,,http://www.wikidata.org/entity/Q1747689,t46835969,t46835775,t46835903,t46835988
http://www.wikidata.org/entity/Q11935211,Marcus Quinctilius Varus,Marcus,Quinctilius,,Quinctilii,masculin,,,,,http://www.wikidata.org/entity/Q3626080,
http://www.wikidata.org/entity/Q11935213,Marcus Sergius Silus,Marcus,Sergius,Silus,Sergii,masculin,,http://www.wikidata.org/entity/Q1747689,t885815825,t885815640,http://www.wikidata.org/entity/Q3656282,t885815598
http://www.wikidata.org/entity/Q11935219,Marcus Sextius Sabinus,Marcus,Sextius,Sabinus,Sextii,masculin,,http://www.wikidata.org/entity/Q1747689,t1700670676,t1700670549,t1700670592,t1700670652
http://www.wikidata.org/entity/Q11935407,Marius Alfius,Marius,Alfius,,Alfii,masculin,,http://www.wikidata.org/entity/Q1747689,t1159173980,t1159173888,t1159174051,t1159173921
http://www.wikidata.org/entity/Q11943272,Publius Popillius Laenas,Publius,Popillius,Laenas,Popillii,masculin,-0300-01-01T00:00:00Z,t1700670630,-0200-01-01T00:00:00Z,t1700670816,http://www.wikidata.org/entity/Q97015935,t1700670709
http://www.wikidata.org/entity/Q11943276,Publius Sempronius Longus,Publius,Sempronius,Longus,Sempronii,masculin,-0300-01-01T00:00:00Z,t1430353623,-0181-01-01T00:00:00Z,http://www.wikidata.org/entity/Q747040,http://www.wikidata.org/entity/Q382276,t1430353757
http://www.wikidata.org/entity/Q11944255,Quintus Fabius Maximus,Quintus,Fabius,Maximus,Fabii,masculin,,http://www.wikidata.org/entity/Q1747689,t2248350789,t2248350786,http://www.wikidata.org/entity/Q1767765,t2248350787
http://www.wikidata.org/entity/Q11944279,Quintus Mamilius Turrinus,Quintus,Mamilius,Turrinus,Mamilii,masculin,,http://www.wikidata.org/entity/Q1747689,t46835819,t46835982,t46835932,t46835798
