item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissanceLabel,date_mort,lieu_mortLabel,pere,mere
http://www.wikidata.org/entity/Q44079,Cyrille d'Alexandrie,,,,,masculin,0376-01-01T00:00:00Z,El-Mahalla El-Koubra,0444-06-28T00:00:00Z,Alexandrie,,
http://www.wikidata.org/entity/Q44170,Ignace,,,,,masculin,0035-01-01T00:00:00Z,Syrie,0108-01-01T00:00:00Z,Rome,,
http://www.wikidata.org/entity/Q44248,Jérôme de Stridon,,,,,masculin,0345-01-01T00:00:00Z,Stridon,0419-01-01T00:00:00Z,Bethléem,,
http://www.wikidata.org/entity/Q44248,Jérôme de Stridon,,,,,masculin,0345-01-01T00:00:00Z,Stridon,0420-10-01T00:00:00Z,Bethléem,,
http://www.wikidata.org/entity/Q44269,Nicolas de Myre,,,,,masculin,0250-01-01T00:00:00Z,Patara,0350-01-01T00:00:00Z,Myra,,
http://www.wikidata.org/entity/Q44344,Hilaire de Poitiers,,,,,masculin,0315-01-01T00:00:00Z,Poitiers,0367-01-01T00:00:00Z,Poitiers,,
http://www.wikidata.org/entity/Q286499,Victorine,,Vitruvia,,Vitruvii,féminin,0250-01-01T00:00:00Z,,0271-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q289327,Épaphrodite,,,,,masculin,0020-01-01T00:00:00Z,,0095-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q289327,Épaphrodite,,,,,masculin,0020-01-01T00:00:00Z,,0096-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q289392,Lucius Cassius Longinus Ravilla,Lucius,Cassius,Longinus,Cassii,masculin,-0150-01-01T00:00:00Z,Rome antique,-0150-01-01T00:00:00Z,t2255551045,http://www.wikidata.org/entity/Q1952825,t2255551036
http://www.wikidata.org/entity/Q291216,Caenis,,Antonia,,Antonii,féminin,0050-01-01T00:00:00Z,,0074-01-01T00:00:00Z,Rome,,
http://www.wikidata.org/entity/Q203445,Porphyre de Tyr,,,,,masculin,0233-01-01T00:00:00Z,Tyr,0301-01-01T00:00:00Z,Rome,,
http://www.wikidata.org/entity/Q203636,Stilicon,,Flavius,,Flavii,masculin,0359-01-01T00:00:00Z,Constantinople,0408-08-22T00:00:00Z,Ravenne,,
http://www.wikidata.org/entity/Q205636,Marcus Hordeonius Flaccus,Marcus,Hordeonius,Flaccus,Hordeonii,masculin,0014-01-01T00:00:00Z,Novaesium,0070-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q205947,Claudien,,Claudius,,Claudii,masculin,0370-01-01T00:00:00Z,Alexandrie,0404-01-01T00:00:00Z,Rome,,
http://www.wikidata.org/entity/Q206119,Varron,Marcus,Terentius,Varro,Terentii,masculin,-0115-01-01T00:00:00Z,Rieti,-0026-01-01T00:00:00Z,Rome,t2254846218,t2254846228
http://www.wikidata.org/entity/Q206741,Ancus Marcius,Q98660919,Marcius,,Marcii,masculin,-0674-01-01T00:00:00Z,t2254706031,-0615-01-01T00:00:00Z,Rome,http://www.wikidata.org/entity/Q764629,http://www.wikidata.org/entity/Q21710836
http://www.wikidata.org/entity/Q286382,Publius Volumnius Amintinus Gallus,Publius,Volumnius,,Volumnii,masculin,-0450-01-01T00:00:00Z,Rome antique,-0450-01-01T00:00:00Z,t2255592403,t2255592402,t2255592400
http://www.wikidata.org/entity/Q156778,Nero Claudius Drusus,Decimus,Claudius,Drusus,Claudii,masculin,-0037-01-14T00:00:00Z,Rome,-0008-09-14T00:00:00Z,Germanie,http://www.wikidata.org/entity/Q342512,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q156778,Nero Claudius Drusus,Nero,Claudius,Drusus,Claudii,masculin,-0037-01-14T00:00:00Z,Rome,-0008-09-14T00:00:00Z,Germanie,http://www.wikidata.org/entity/Q342512,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q159798,Flavius Honorius,,Flavius,,Flavii,masculin,0384-09-09T00:00:00Z,Constantinople,0423-08-15T00:00:00Z,Ravenne,http://www.wikidata.org/entity/Q46696,http://www.wikidata.org/entity/Q235603
http://www.wikidata.org/entity/Q160514,Eusèbe,,,,,masculin,t2246414483,Sardaigne,0310-01-01T00:00:00Z,Sicile,,
http://www.wikidata.org/entity/Q160922,Célestin Ier,,,,,masculin,0400-01-01T00:00:00Z,Rome,0432-07-28T00:00:00Z,Rome,,
http://www.wikidata.org/entity/Q162456,Fausta Cornelia,Fausta,Cornelia,,Cornelii,féminin,-0087-01-01T00:00:00Z,Grèce antique,-0030-01-01T00:00:00Z,t2260878541,http://www.wikidata.org/entity/Q483783,http://www.wikidata.org/entity/Q6454823
http://www.wikidata.org/entity/Q162593,Pélage,,,,,masculin,0360-01-01T00:00:00Z,Britannia,0418-01-01T00:00:00Z,Palestine,,
http://www.wikidata.org/entity/Q163079,Catulle,Caius,Valerius,,Valerii,masculin,-0083-01-01T00:00:00Z,Vérone,-0053-01-01T00:00:00Z,Rome,t2270041639,t2270041641
http://www.wikidata.org/entity/Q728245,Saint Marcian of Syracuse,,,,,masculin,0050-01-01T00:00:00Z,Antioche-sur-l'Oronte,0068-01-01T00:00:00Z,Syracuse,,
http://www.wikidata.org/entity/Q728335,Lucius Caninius Gallus,Lucius,Caninius,,Caninii,masculin,-0100-01-01T00:00:00Z,,-0060-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1385959,
http://www.wikidata.org/entity/Q728349,Severinus,,Flavius,,Flavii,masculin,0450-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q728527,Gaius Vibius Marsus,Caius,Vibius,Marsus,Vibii,masculin,-0100-01-01T00:00:00Z,,-0060-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q728676,Caius Aemilius Mamercinus,Caius,Aemilius,,Aemilii,masculin,-0450-01-01T00:00:00Z,Rome antique,-0450-01-01T00:00:00Z,t2258397915,t2258397916,t2258397914
http://www.wikidata.org/entity/Q728918,Spurius Furius Medullinus Fusius,Spurius,Furius,Medullinus,Furii,masculin,-0500-01-01T00:00:00Z,Rome,-0500-01-01T00:00:00Z,Rome,t2258371589,t2258371599
http://www.wikidata.org/entity/Q728918,Spurius Furius Medullinus Fusius,Spurius,Furius,Fusus,Furii,masculin,-0500-01-01T00:00:00Z,Rome,-0500-01-01T00:00:00Z,Rome,t2258371589,t2258371599
http://www.wikidata.org/entity/Q728993,Caius Bruttius Praesens,Caius,Bruttius,Praesens,Bruttii,masculin,0150-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1145554,
http://www.wikidata.org/entity/Q729008,Marcus Papius Mutilus,Marcus,Papius,,Papii,masculin,-0100-01-01T00:00:00Z,,-0060-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q729102,Marcus Lollius Paulinus,Marcus,Lollius,,Lollii,masculin,-0053-01-01T00:00:00Z,Ferentino,0002-01-01T00:00:00Z,Rome,,
http://www.wikidata.org/entity/Q729244,Chalcidius,,,,,masculin,,,,,,
http://www.wikidata.org/entity/Q729415,Cnaeus Cornelius Lentulus Augur,Cnaeus,Cornelius,Lentulus,Cornelii,masculin,-0100-01-01T00:00:00Z,,0025-01-01T00:00:00Z,Rome,,
http://www.wikidata.org/entity/Q730426,Mamurra,t2270929390,t2270929393,,t2270929394,masculin,-0091-01-01T00:00:00Z,Formia,-0100-01-01T00:00:00Z,Rome,t2270929396,t2270929397
http://www.wikidata.org/entity/Q730479,Caius Sulpicius Galba,Caius,Sulpicius,,Sulpicii,masculin,-0100-01-01T00:00:00Z,,0036-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q3656115,http://www.wikidata.org/entity/Q2577717
http://www.wikidata.org/entity/Q730789,Cassius Dionysius,t1124269008,Cassius,,Cassii,masculin,-0098-01-01T00:00:00Z,Utique,-0100-01-01T00:00:00Z,t1124269097,t1124269044,t1124269113
