item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissanceLabel,date_mort,lieu_mortLabel,pere,mere
http://www.wikidata.org/entity/Q928302,Lucius Seius Tubero,Lucius,Aelius,Tubero,Seii,masculin,-0024-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q950770,http://www.wikidata.org/entity/Q98242517
http://www.wikidata.org/entity/Q928302,Lucius Seius Tubero,Lucius,Seius,Tubero,Seii,masculin,-0024-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q950770,http://www.wikidata.org/entity/Q98242517
http://www.wikidata.org/entity/Q928894,Publius Cornelius Scipio,Publius,Cornelius,,Cornelii,masculin,-0049-01-01T00:00:00Z,,-0006-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1269233,
http://www.wikidata.org/entity/Q931802,Varus le Jeune,Publius,Quinctilius,Varus,Quinctilii,masculin,0004-01-01T00:00:00Z,,0027-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q214765,http://www.wikidata.org/entity/Q449587
http://www.wikidata.org/entity/Q940041,Marcus Junius Silanus,Marcus,Junius,Silanus,Junii,masculin,-0100-01-01T00:00:00Z,Rome,-0010-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q518928,http://www.wikidata.org/entity/Q232229
http://www.wikidata.org/entity/Q333064,Marcus Peducaeus Plautius Quintillus,Marcus,Plautius,Quintillus,Plautii,masculin,0200-01-01T00:00:00Z,,0205-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q717414,http://www.wikidata.org/entity/Q5057381
http://www.wikidata.org/entity/Q333064,Marcus Peducaeus Plautius Quintillus,Marcus,Peducaeus,Quintillus,Plautii,masculin,0200-01-01T00:00:00Z,,0205-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q717414,http://www.wikidata.org/entity/Q5057381
http://www.wikidata.org/entity/Q333064,Marcus Peducaeus Plautius Quintillus,Marcus,Plautius,Quintillus,Peducaei,masculin,0200-01-01T00:00:00Z,,0205-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q717414,http://www.wikidata.org/entity/Q5057381
http://www.wikidata.org/entity/Q333064,Marcus Peducaeus Plautius Quintillus,Marcus,Peducaeus,Quintillus,Peducaei,masculin,0200-01-01T00:00:00Z,,0205-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q717414,http://www.wikidata.org/entity/Q5057381
http://www.wikidata.org/entity/Q333092,Sextus Erucius Clarus,Sextus,Erucius,,Erucii,masculin,0100-01-01T00:00:00Z,,0146-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q333770,Victorin,Marcus,,,,masculin,0300-01-01T00:00:00Z,Gaule,0271-01-01T00:00:00Z,Colonia Claudia Ara Agrippinensium,,http://www.wikidata.org/entity/Q286499
http://www.wikidata.org/entity/Q333788,Cassius Chaerea,Caius,Cassius,,Cassii,masculin,-0011-01-01T00:00:00Z,République romaine,0041-01-01T00:00:00Z,Rome,,
http://www.wikidata.org/entity/Q334905,Lucius Cornelius Lentulus,Lucius,Cornelius,Lentulus,Cornelii,masculin,-0034-01-01T00:00:00Z,,0004-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q3656096,
http://www.wikidata.org/entity/Q334910,Titus Flavius Claudius Sulpicianus,Titus,Claudius,,Claudii,masculin,0137-01-01T00:00:00Z,Ierapetra,0193-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q334910,Titus Flavius Claudius Sulpicianus,Titus,Claudius,,Claudii,masculin,0137-01-01T00:00:00Z,Ierapetra,0197-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q334913,Sextus Quintilius Valerius Maximus,Sextus,Valerius,,Valerii,masculin,0150-01-01T00:00:00Z,,0182-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q12293511,
http://www.wikidata.org/entity/Q334926,Marcus Vettulenus Civica Barbarus,Marcus,,,,masculin,0125-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q11934171,http://www.wikidata.org/entity/Q98065247
http://www.wikidata.org/entity/Q334930,Lucius Fulvius Emilianus,Lucius,Fulvius,,Fulvii,masculin,0200-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1238452,
http://www.wikidata.org/entity/Q334935,Servius Cornelius Scipio Salvidienus Orfitus,Servius,,,,masculin,0100-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q2274307,
http://www.wikidata.org/entity/Q335309,Aulus Claudius Charax,Aulus,Claudius,,Claudii,masculin,0150-01-01T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q341435,Acilius Glabrio,t847323444,Acilius,Glabrio,Acilii,masculin,0100-01-01T00:00:00Z,t847323440,t847323453,t847323471,t847323393,t847323493
http://www.wikidata.org/entity/Q343032,Titus Messius Extricatus,Titus,Messius,Extricatus,Messii,masculin,0150-01-01T00:00:00Z,,0222-01-01T00:00:00Z,Rome,,
http://www.wikidata.org/entity/Q343045,Manius Acilius Glabrio,Manius,,,,masculin,0150-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1237530,
http://www.wikidata.org/entity/Q343744,Lucius Fulvius Gavius Numisius Aemilianus,Lucius,Gavius,,Gavii,masculin,0200-01-01T00:00:00Z,,,,http://www.wikidata.org/entity/Q1238452,
http://www.wikidata.org/entity/Q343760,Lucius Antistius Vetus,Lucius,Antistius,,Antistii,masculin,0050-01-01T00:00:00Z,,0065-01-01T00:00:00Z,Rome,http://www.wikidata.org/entity/Q716708,http://www.wikidata.org/entity/Q12295763
http://www.wikidata.org/entity/Q343774,Quintus Tineius Sacerdos Clemens,Quintus,Tineius,,Tineii,masculin,0100-01-01T00:00:00Z,,t2256913361,,,
http://www.wikidata.org/entity/Q343780,Quintus Pompeius Senecio Sosius Priscus,Quintus,Pompeius,Priscus,Pompeii,masculin,0200-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1237517,
http://www.wikidata.org/entity/Q343780,Quintus Pompeius Senecio Sosius Priscus,Quintus,Sosius,Priscus,Pompeii,masculin,0200-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1237517,
http://www.wikidata.org/entity/Q343780,Quintus Pompeius Senecio Sosius Priscus,Quintus,Pompeius,Senecio,Pompeii,masculin,0200-01-01T00:00:00Z,,0200-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q1237517,
