item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissance,date_mort,lieu_mort,pere,mere
http://www.wikidata.org/entity/Q1231937,Publius Servilius Priscus,Publius,Servilius,,Servilii,masculin,-0600-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0462-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q692406,t2260781419
http://www.wikidata.org/entity/Q1232450,Sextus Furius,Sextus,Furius,,Furii,masculin,-0600-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0500-01-01T00:00:00Z,t2259973748,t2259973756,t2259973754
http://www.wikidata.org/entity/Q1232881,Quintus Aemilius Barbula,Quintus,Aemilius,,Aemilii,masculin,-0400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0360-01-01T00:00:00Z,t2259879106,t2259879101,t2259879103
http://www.wikidata.org/entity/Q1232953,Marcus Fabius Vibulanus,Marcus,Fabius,Vibulanus,Fabii,masculin,-0600-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0476-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1139578,http://www.wikidata.org/entity/Q99774707,t2259869393
http://www.wikidata.org/entity/Q1234290,Quintus Publilius Philo,Quintus,Publilius,Philo,Publilii,masculin,-0350-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,t2259883140,t2259883138,t2259883139,t2259883134
http://www.wikidata.org/entity/Q1234317,Marcus Popillius Laenas,Marcus,Popillius,Laenas,Popillii,masculin,-0400-01-01T00:00:00Z,t2259802568,-0400-01-01T00:00:00Z,t2259802575,http://www.wikidata.org/entity/Q97004206,t2259802569
http://www.wikidata.org/entity/Q1235703,Quintus Sulpicius Camerinus Cornutus,Quintus,Sulpicius,Camerinus,Sulpicii,masculin,-0600-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0500-01-01T00:00:00Z,t2259781913,http://www.wikidata.org/entity/Q145194,t2259781909
http://www.wikidata.org/entity/Q1235703,Quintus Sulpicius Camerinus Cornutus,Quintus,Sulpicius,Cornutus,Sulpicii,masculin,-0600-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1747689,-0500-01-01T00:00:00Z,t2259781913,http://www.wikidata.org/entity/Q145194,t2259781909
http://www.wikidata.org/entity/Q1235715,Proculus Verginius Tricostus Rutilus,Proculus,Verginius,Rutilus,Verginii,masculin,-0550-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0550-01-01T00:00:00Z,t2259842510,t2259842508,t2259842503
http://www.wikidata.org/entity/Q1235715,Proculus Verginius Tricostus Rutilus,Proculus,Verginius,Tricostus,Verginii,masculin,-0550-01-01T00:00:00Z,http://www.wikidata.org/entity/Q220,-0550-01-01T00:00:00Z,t2259842510,t2259842508,t2259842503
