item,itemLabel,praenomenLabel,nomenLabel,cognomenLabel,gensLabel,sexeLabel,date_naissance,lieu_naissance,date_mort,lieu_mort,pere,mere
http://www.wikidata.org/entity/Q1405,Auguste,Caius,Octavius,Thurinus,Octavii,masculin,-0062-09-21T00:00:00Z,http://www.wikidata.org/entity/Q220,0014-08-17T00:00:00Z,http://www.wikidata.org/entity/Q72288,http://www.wikidata.org/entity/Q363084,http://www.wikidata.org/entity/Q231696
http://www.wikidata.org/entity/Q1407,Tibère,Tiberius,Julius,Caesar,Claudii,masculin,-0041-11-14T00:00:00Z,http://www.wikidata.org/entity/Q220,0037-03-14T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q1407,Tibère,Tiberius,Claudius,Caesar,Claudii,masculin,-0041-11-14T00:00:00Z,http://www.wikidata.org/entity/Q220,0037-03-14T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q1407,Tibère,Tiberius,Julius,Nero,Claudii,masculin,-0041-11-14T00:00:00Z,http://www.wikidata.org/entity/Q220,0037-03-14T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q1407,Tibère,Tiberius,Claudius,Nero,Claudii,masculin,-0041-11-14T00:00:00Z,http://www.wikidata.org/entity/Q220,0037-03-14T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q1407,Tibère,Tiberius,Julius,Caesar,Julii,masculin,-0041-11-14T00:00:00Z,http://www.wikidata.org/entity/Q220,0037-03-14T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q1407,Tibère,Tiberius,Claudius,Caesar,Julii,masculin,-0041-11-14T00:00:00Z,http://www.wikidata.org/entity/Q220,0037-03-14T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q1407,Tibère,Tiberius,Julius,Nero,Julii,masculin,-0041-11-14T00:00:00Z,http://www.wikidata.org/entity/Q220,0037-03-14T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q1407,Tibère,Tiberius,Claudius,Nero,Julii,masculin,-0041-11-14T00:00:00Z,http://www.wikidata.org/entity/Q220,0037-03-14T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q1407,Tibère,Tiberius,Julius,Caesar,Claudii,masculin,-0041-11-15T00:00:00Z,http://www.wikidata.org/entity/Q220,0037-03-14T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q1407,Tibère,Tiberius,Claudius,Caesar,Claudii,masculin,-0041-11-15T00:00:00Z,http://www.wikidata.org/entity/Q220,0037-03-14T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q1407,Tibère,Tiberius,Julius,Nero,Claudii,masculin,-0041-11-15T00:00:00Z,http://www.wikidata.org/entity/Q220,0037-03-14T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q1407,Tibère,Tiberius,Claudius,Nero,Claudii,masculin,-0041-11-15T00:00:00Z,http://www.wikidata.org/entity/Q220,0037-03-14T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q469701
http://www.wikidata.org/entity/Q1407,Tibère,Tiberius,Julius,Caesar,Julii,masculin,-0041-11-15T00:00:00Z,http://www.wikidata.org/entity/Q220,0037-03-14T00:00:00Z,http://www.wikidata.org/entity/Q401231,http://www.wikidata.org/entity/Q1405,http://www.wikidata.org/entity/Q469701
